0.104034	0.0933526	0.223631	0.212501	0.18659	0.179891	
0.0347918	0.0440512	0.196864	0.213321	0.130927	0.380045	
0.0676884	0.0437504	0.259307	0.186882	0.178238	0.264135	
0.0778795	0.0465549	0.212219	0.165912	0.333796	0.163638	
0.0530091	0.0327964	0.17461	0.293294	0.231703	0.214587	
0.11035	0.05818	0.12254	0.280627	0.190384	0.23792	
0.172144	0.0816298	0.360817	0.0187661	0.277614	0.0890299	
0.0869912	0.0869911	0.0434959	0.521648	0.108689	0.152185	
0.00275679	0.0435416	0.248927	0.167677	0.0080555	0.529042	
0.0795594	0.0784255	0.244658	0.105921	0.288738	0.202698	
0.0250172	0.0110777	0.0553959	0.522918	0.0871164	0.298475	
0.0265053	0.0442088	0.24785	0.0265053	0.557612	0.0973195	
0.0908982	0.111731	0.0997678	0.0603677	0.371827	0.265408	
0.000215272	0.000536581	0.000967257	0.000110409	0.788733	0.209437	
0.0850032	0.0717617	0.193899	0.2554	0.201119	0.192818	
1.89898e-007	1.07713e-007	5.90693e-007	0.738598	1.13385e-006	0.2614	
0.111982	0.0500573	0.151153	0.306664	0.151856	0.228288	
0.00657887	0.0038806	0.0855595	0.565397	0.176937	0.161647	
0.035302	0.0215912	0.259229	0.149669	0.169771	0.364438	
0.0275726	0.232511	0.0675935	0.188819	0.0706347	0.41287	
0.133316	0.124413	0.222227	0.217812	0.137821	0.164411	
2.40142e-005	2.08823e-005	0.0933609	0.546616	0.0800013	0.279977	
0.0447323	0.0302366	0.043508	0.504482	0.118186	0.258856	
0.0755198	0.164616	0.123692	0.103736	0.350523	0.181914	
0.0328101	0.0092503	0.0600799	0.501771	0.0683213	0.327767	
0.0966611	0.0637613	0.177711	0.214591	0.233256	0.21402	
0.161233	0.107839	0.238099	0.0289408	0.34119	0.122698	
0.0355692	0.0334836	0.0402799	0.237394	0.0467676	0.606506	
0.0970649	0.0965051	0.206559	8.86281e-006	0.586959	0.0129024	
0.190549	0.044738	0.225161	0.045461	0.489173	0.0049186	
0.103188	0.031528	0.15956	0.0772591	0.443864	0.184601	
0.122576	0.102251	0.247489	0.0195125	0.481753	0.0264183	
0.24745	0.163362	0.212889	7.78912e-005	0.376162	5.92952e-005	
0.0856759	0.0673649	0.125249	0.301534	0.192345	0.227832	
0.172702	0.0955441	0.27837	0.0466951	0.329031	0.0776569	
0.196093	0.000420238	0.00121932	0.000810604	0.163299	0.638157	
0.0169626	0.00892595	0.0218704	0.63842	0.03464	0.279181	
0.160915	0.0623975	0.146363	0.249666	0.220847	0.159812	
0.0255015	0.0169244	0.43113	0.0562287	0.355532	0.114684	
0.0640962	0.0269243	0.341794	0.00628165	0.21303	0.347874	
0.144404	0.161514	0.147525	0.191196	0.263365	0.0919957	
0.0801501	0.0418789	0.239139	0.157481	0.258193	0.223159	
0.0282511	0.0281727	0.304571	0.246602	0.220572	0.171832	
0.00308101	0.00188716	0.00286418	0.830245	0.00599284	0.15593	
0.0652053	0.0412409	0.0864234	0.507111	0.0939303	0.206089	
0.124908	0.00156167	0.556307	0.0135487	0.0923901	0.211284	
0.02853	0.0115366	0.18213	0.124586	0.10095	0.552267	
0.0317474	0.0677504	0.13744	0.547973	0.0193185	0.195771	
0.0185112	0.0158511	0.15869	0.035528	0.0957789	0.675641	
0.0270538	0.0681677	0.0388789	0.190434	0.0695285	0.605937	
0.0507075	0.0358191	0.151984	0.262936	0.237355	0.261199	
0.0253039	0.013166	0.0520108	0.618607	0.131058	0.159854	
0.104494	0.0433921	0.290866	0.303241	0.115436	0.142572	
0.0489237	0.0314397	0.137398	0.415928	0.119433	0.246878	
1.97986e-005	2.75104e-005	0.0313381	0.520719	0.0104479	0.437447	
0.0744428	0.250097	0.139884	0.0444533	0.300733	0.19039	
0.0767116	0.019374	0.452044	0.0653366	0.18465	0.201884	
0.0747382	0.393906	0.0181139	0.0180527	0.483422	0.0117666	
0.0614888	0.214322	0.122292	0.217467	0.183817	0.200614	
0.0456033	0.0947642	0.0123025	0.0324817	0.340646	0.474203	
0.176304	0.0792661	0.139795	0.227703	0.16607	0.210861	
0.0915829	0.0538259	0.140838	0.270119	0.188765	0.25487	
